this_publ,title
https://dblp.org/rec/conf/icfp/HornM10,Abstracting abstract machines.
https://dblp.org/rec/conf/icfp/HosoyaVP00,Regular expression types for XML.
https://dblp.org/rec/conf/icfp/Howard96,"Inductive, Coinductive, and Pointed Types."
https://dblp.org/rec/conf/icfp/HritcuHPSVAL13,"Testing noninterference, quickly."
https://dblp.org/rec/conf/icfp/Huch99,Verification of Erlang Programs using Abstract Interpretation and Model Mhecking.
https://dblp.org/rec/conf/icfp/Huffman12,Formal verification of monad transformers.
https://dblp.org/rec/conf/icfp/HughesP99,Recursion and Dynamic Data-structures in Bounded Space: Towards Embedded ML Programming.
https://dblp.org/rec/conf/icfp/HughesS03,"Polish parsers, step by step."
https://dblp.org/rec/conf/icfp/HuIT96,Deriving Structural Hylomorphisms From Recursive Definitions.
https://dblp.org/rec/conf/icfp/HuITT97,Tupling Calculation Eliminates Multiple Data Traversals.
https://dblp.org/rec/conf/icfp/Hutton98,Fold and Unfold for Program Semantics.
https://dblp.org/rec/conf/icfp/IsmailS16,Deriving a probability density calculator (functional pearl).
https://dblp.org/rec/conf/icfp/JaskelioffR15,Functional pearl: a smart view on datatypes.
https://dblp.org/rec/conf/icfp/JayP11,Typed self-interpretation by pattern matching.
https://dblp.org/rec/conf/icfp/Jeffrey13,Functional reactive programming with liveness guarantees.
https://dblp.org/rec/conf/icfp/JiaVMZZSZ08,AURA: a programming language for authorization and audit.
https://dblp.org/rec/conf/icfp/JohnsonLMH13,Optimizing abstract abstract machines.
https://dblp.org/rec/conf/icfp/Jones07,Call-pattern specialisation for haskell programs.
https://dblp.org/rec/conf/icfp/Jones08,Experience report: playing the DSL card.
https://dblp.org/rec/conf/icfp/Jones08a,Polymorphism and page tables: systems programming from a functional programmer's perspective.
https://dblp.org/rec/conf/icfp/Jones13,Computer science as a school subject.
https://dblp.org/rec/conf/icfp/JonesBB03,A user-centred approach to functions in Excel.
https://dblp.org/rec/conf/icfp/JonesES00,"Composing contracts: an adventure in financial engineering, functional pearl."
https://dblp.org/rec/conf/icfp/JonesFA12,Deconstraining DSLs.
https://dblp.org/rec/conf/icfp/JonesG02,"Program generation, termination, and binding-time analysis."
https://dblp.org/rec/conf/icfp/JonesPS96,Let-floating: Moving Bindings to Give Faster Programs.
https://dblp.org/rec/conf/icfp/JonesVWW06,Simple unification-based type inference for GADTs.
https://dblp.org/rec/conf/icfp/Kagawa97,Compositional References for Stateful Functional Programming.
https://dblp.org/rec/conf/icfp/KakiJ14,A relational framework for higher-order shape analysis.
https://dblp.org/rec/conf/icfp/KameyamaH03,A sound and complete axiomatization of delimited continuations.
https://dblp.org/rec/conf/icfp/KammarLO13,Handlers in action.
https://dblp.org/rec/conf/icfp/KarachaliasSVJ15,"GADTs meet their match: pattern-matching warnings that account for GADTs, guards, and laziness."
https://dblp.org/rec/conf/icfp/Karczmarczuk98,Functional Differentiation of Computer Programs.
https://dblp.org/rec/conf/icfp/KatsumataN06,Algebraic fusion of functions with an accumulating parameter and its improvement.
https://dblp.org/rec/conf/icfp/KawanakaH06,biXid: a bidirectional transformation language for XML.
https://dblp.org/rec/conf/icfp/KeepD13,A nanopass framework for commercial compiler development.
https://dblp.org/rec/conf/icfp/KeilT15,Blame assignment for higher-order contracts with intersection and union.
https://dblp.org/rec/conf/icfp/KellerCLJL10,"Regular, shape-polymorphic, parallel arrays in Haskell."
https://dblp.org/rec/conf/icfp/Kennedy07,"Compiling with continuations, continued."
https://dblp.org/rec/conf/icfp/KfouryMTW99,Relating Typability and Expressiveness in Finite-Rank Intersection Type Systems (Extended Abstract).
https://dblp.org/rec/conf/icfp/Kieburtz98,Taming Effects with Monadic Typing.
https://dblp.org/rec/conf/icfp/Kiselyov98,"LAND*: an AND with local bindings, a guarded LET* special form."
https://dblp.org/rec/conf/icfp/Kiselyov98a,"Functional Style in C++: Closures, Late Binding, and Lambda Abstractions."
https://dblp.org/rec/conf/icfp/Kiselyov98b,A Delegation Language to Request Weather Products and a Scheme of Its Interpretation.
https://dblp.org/rec/conf/icfp/Kiselyov98c,A Lazy CGI Namespace in Scheme.
https://dblp.org/rec/conf/icfp/KiselyovSFS05,"Backtracking, interleaving, and terminating monad transformers: (functional pearl)."
https://dblp.org/rec/conf/icfp/KiselyovSS06,Delimited dynamic binding.
https://dblp.org/rec/conf/icfp/KleinDE09,Experience report: seL4: formally verifying a high-performance microkernel.
https://dblp.org/rec/conf/icfp/Knight03,"Conservation of information: applications in functional, reversible, and quantum computing."
https://dblp.org/rec/conf/icfp/KrasnogorLMP97,Protien Folding meets Functional Programming.
https://dblp.org/rec/conf/icfp/KrasnogorLMP97a,Modelling String Folding with G2L Grammars.
https://dblp.org/rec/conf/icfp/Krauss08,Pattern minimization problems over recursive data types.
https://dblp.org/rec/conf/icfp/Krishnaswami13,Higher-order functional reactive programming without spacetime leaks.
https://dblp.org/rec/conf/icfp/KrishnaswamiB11,A semantic model for graphical user interfaces.
https://dblp.org/rec/conf/icfp/KrishnaswamiTDG12,Superficially substructural types.
https://dblp.org/rec/conf/icfp/KutznerS98,A Non-Deterministic Call-by-Need Lambda Calculus.
https://dblp.org/rec/conf/icfp/LammelJ04,"Scrap more boilerplate: reflection, zips, and generalised casts."
https://dblp.org/rec/conf/icfp/LammelJ05,Scrap your boilerplate with class: extensible generic functions.
https://dblp.org/rec/conf/icfp/Lampson08,Lazy and speculative execution in computer systems.
https://dblp.org/rec/conf/icfp/Lassila97,A Functional Macro Expansion System for Optimizing Code Generation: Gaining Context-Sensitivity without Losing Confluence.
https://dblp.org/rec/conf/icfp/Launchbury04,Galois: high assurance software.
https://dblp.org/rec/conf/icfp/LaunchburyDDA12,Efficient lookup-table protocol in secure multiparty computation.
https://dblp.org/rec/conf/icfp/LaunchburyLC99,On Embedding a Microarchitectural Design Language within Haskell.
https://dblp.org/rec/conf/icfp/LaunchburyS97,Monadic State: Axiomatization and Type Safety.
https://dblp.org/rec/conf/icfp/LawallM96,Optimality and Inefficiency: What Isn't a Cost Model of the Lambda Calculus?
https://dblp.org/rec/conf/icfp/LawallM97,on Global Dynamics of Optimal Graph Reduction.
https://dblp.org/rec/conf/icfp/LeagueST99,Representing Java Classes in a Typed Intermediate Language.
https://dblp.org/rec/conf/icfp/LeeF96,Enriching the Lambda Calculus with Contexts: Toward a Theory of Incremental Program Construction.
https://dblp.org/rec/conf/icfp/LeF15,Partial aborts for transactions via first-class continuations.
https://dblp.org/rec/conf/icfp/LeiferPSW03,Global abstraction-safe marshalling with hash types.
https://dblp.org/rec/conf/icfp/Leijen07,A type directed translation of MLF to system F.
https://dblp.org/rec/conf/icfp/Leijen08,HMF: simple type inference for first-class polymorphism.
https://dblp.org/rec/conf/icfp/LeijenL05,Qualified types for MLF.
https://dblp.org/rec/conf/icfp/Levin03,Compiling regular patterns.
https://dblp.org/rec/conf/icfp/Ley-WildFA08,Compiling self-adjusting programs with continuations.
https://dblp.org/rec/conf/icfp/Licata16,A functional programmer's guide to homotopy type theory.
https://dblp.org/rec/conf/icfp/LicataH09,A universe of binding and computation.
https://dblp.org/rec/conf/icfp/Lin06,Programming monads operationally with Unimo.
https://dblp.org/rec/conf/icfp/LindleyM16,Talking bananas: structural recursion for session types.
https://dblp.org/rec/conf/icfp/Ling98,Frob - Functional Robotics.
https://dblp.org/rec/conf/icfp/LippmeierCKLJ12,Work efficient higher-order vectorisation.
https://dblp.org/rec/conf/icfp/LiuCH09,Causal commutative arrows and their optimization.
https://dblp.org/rec/conf/icfp/Lloyd07,Declarative programming for artificial intelligence applications.
https://dblp.org/rec/conf/icfp/LohCJ03,Dependency-style generic Haskell.
https://dblp.org/rec/conf/icfp/Longley99,When is a Functional Program Not a Functional Program?
https://dblp.org/rec/conf/icfp/LorenzenE13,Modular and automated type-soundness verification for language extensions.
https://dblp.org/rec/conf/icfp/LuthG02,Composing monads using coproducts.
https://dblp.org/rec/conf/icfp/Mackie98,YALE: Yet Another Lambda Evaluator Based on Interaction Nets.
https://dblp.org/rec/conf/icfp/MagalhaesH11,Functional modelling of musical harmony: an experience report.
https://dblp.org/rec/conf/icfp/Mainland12,Explicitly heterogeneous metaprogramming with MetaHaskell.
https://dblp.org/rec/conf/icfp/MainlandLJ13,Exploiting vector instructions with generalized stream fusio.
https://dblp.org/rec/conf/icfp/MainlandMW08,Flask: staged functional programming for sensor networks.
https://dblp.org/rec/conf/icfp/Mairson03,From Hilbert space to Dilbert space: context semantics as a language for games and flow analysis.
https://dblp.org/rec/conf/icfp/Mairson13,Functional geometry and the Traité de Lutherie: functional pearl.
https://dblp.org/rec/conf/icfp/MakholmW05,"Type inference, principal typings, and let-polymorphism for first-class mixin modules."
https://dblp.org/rec/conf/icfp/MandelbaumWH03,An effective theory of type refinements.
https://dblp.org/rec/conf/icfp/MarcosLR98,A Functional Programming Approach to Hypermedia Authoring.
https://dblp.org/rec/conf/icfp/MarlowBCP14,"There is no fork: an abstraction for efficient, concurrent, and concise data access."
https://dblp.org/rec/conf/icfp/MarlowJ04,Making a fast curry: push/enter vs. eval/apply for higher-order languages.
https://dblp.org/rec/conf/icfp/MarlowJS09,Runtime support for multicore Haskell.
https://dblp.org/rec/conf/icfp/MarlowW97,A Practical Subtyping System For Erlang.
https://dblp.org/rec/conf/icfp/MarlowYJ07,Faster laziness using dynamic pointer tagging.
https://dblp.org/rec/conf/icfp/MasuharaTY05,Aspectual Caml: an aspect-oriented functional language.
https://dblp.org/rec/conf/icfp/MaterzokB11,Subtyping delimited continuations.
https://dblp.org/rec/conf/icfp/MatsudaHNHT07,Bidirectionalization transformation based on automatic derivation of view complement functions.
https://dblp.org/rec/conf/icfp/MatsudaW15,Applicative bidirectional programming with lenses.
https://dblp.org/rec/conf/icfp/MazurakZ10,Lolliproc: to concurrency from classical linear logic via curry-howard and control.
https://dblp.org/rec/conf/icfp/McAdam97,BigTypes in ML.
https://dblp.org/rec/conf/icfp/McAdam98,Type Errors Confuse the Programmer (Poster Abstract).
https://dblp.org/rec/conf/icfp/McBride12,Agda-curious?: an exploration of programming with dependent types.
https://dblp.org/rec/conf/icfp/McBride14,How to keep your neighbours in order.
https://dblp.org/rec/conf/icfp/McCarthy09,Automatically RESTful web applications: marking modular serializable continuations.
https://dblp.org/rec/conf/icfp/McCreightCT10,A certified framework for compiling and executing garbage-collected languages.
https://dblp.org/rec/conf/icfp/McDonellCKL13,Optimising purely functional GPU programs.
https://dblp.org/rec/conf/icfp/McDonellZCN16,Ghostbuster: a tool for simplifying and converting GADTs.
https://dblp.org/rec/conf/icfp/McNamaraS00,Functional programming in C++.
https://dblp.org/rec/conf/icfp/MidtgaardJ09,Control-flow analysis of function calls and returns by abstract interpretation.
https://dblp.org/rec/conf/icfp/MightDS11,Parsing with derivatives: a functional pearl.
https://dblp.org/rec/conf/icfp/MightS06,Improving flow analyses via GammaCFA: abstract garbage collection and counting.
https://dblp.org/rec/conf/icfp/MillsteinBC02,Modular typechecking for hierarchically extensible datatypes and functions.
https://dblp.org/rec/conf/icfp/MinamideG98,On the Runtime Complexity of Type-Directed Unboxing.
https://dblp.org/rec/conf/icfp/Mitchell10,Rethinking supercompilation.
https://dblp.org/rec/conf/icfp/Mitchell11,Functional programming through deep time: modeling the first complex ecosystems on earth.
https://dblp.org/rec/conf/icfp/Mitchell12,Shake before building: replacing make with haskell.
https://dblp.org/rec/conf/icfp/Moore02,Functional formal methods.
https://dblp.org/rec/conf/icfp/Moreau96,The Semantics of Scheme with Future.
https://dblp.org/rec/conf/icfp/Moreau98,A Distributed Garbage Collector with Diffusion Tree Reorganisation and Mobile Objects.
https://dblp.org/rec/conf/icfp/MorgensternL10,Security-typed programming within dependently typed programming.
https://dblp.org/rec/conf/icfp/Morihata13,A short cut to parallelization theorems.
https://dblp.org/rec/conf/icfp/MorihataM11,Balanced trees inhabiting functional parallel programming.
https://dblp.org/rec/conf/icfp/MorihataMT08,Write it recursively: a generic framework for optimal path queries.
https://dblp.org/rec/conf/icfp/Morris16,The best of both worlds: linear functional programming without compromise.
https://dblp.org/rec/conf/icfp/MorrisJ10,Instance chains: type class programming without overlapping instances.
https://dblp.org/rec/conf/icfp/Mountjoy98,"The Spineless Tagless G-machine, naturally."
https://dblp.org/rec/conf/icfp/MuCL16,Queueing and glueing for optimal partitioning (functional pearl).
https://dblp.org/rec/conf/icfp/MulliganOGRS14,Lem: reusable engineering of real-world semantics.
https://dblp.org/rec/conf/icfp/MuM11,Generalising and dualising the third list-homomorphism theorem: functional pearl.
https://dblp.org/rec/conf/icfp/Myers02,Towards more natural functional programming languages.
https://dblp.org/rec/conf/icfp/MyreenO12,Proof-producing synthesis of ML from higher-order logic.
https://dblp.org/rec/conf/icfp/NakataG06,Recursive modules for programming.
https://dblp.org/rec/conf/icfp/Nanavati08,Experience report: a pure shirt fits.
https://dblp.org/rec/conf/icfp/Nanevski02,Meta-programming with names and necessity.
https://dblp.org/rec/conf/icfp/NanevskiBH01,Automatic Generation of Staged Geometric Predicates.
https://dblp.org/rec/conf/icfp/NanevskiMB06,Polymorphism and separation in hoare type theory.
https://dblp.org/rec/conf/icfp/NanevskiMSGB08,Ynot: dependent types for imperative programs.
https://dblp.org/rec/conf/icfp/NaylorR10,The reduceron reconfigured.
https://dblp.org/rec/conf/icfp/NeatherwayRO12,A traversal-based algorithm for higher-order model checking.
https://dblp.org/rec/conf/icfp/NeergaardM04,"Types, potency, and idempotency: why nonlinearity and amnesia make a type system work."
https://dblp.org/rec/conf/icfp/NeisDR09,Non-parametric parametricity.
https://dblp.org/rec/conf/icfp/NeisHKMDV15,Pilsner: a compositionally verified compiler for a higher-order imperative language.
https://dblp.org/rec/conf/icfp/NeubauerS01,Down with Emacs Lisp: Dynamic Scope Analysis.
https://dblp.org/rec/conf/icfp/NeubauerT02,Type classes with more higher-order polymorphism.
https://dblp.org/rec/conf/icfp/NeubauerT03,Discriminative sum types locate the source of type errors.
https://dblp.org/rec/conf/icfp/NewBA16,Fully abstract compilation via universal embedding.
